Symbol,Price,Quarter
WLTW,370.6697392351482,2
WYN,178.02633079934878,2
WYNN,288.51801461090946,2
XEL,161.8910159326985,2
XRX,290.1473814971709,2
XLNX,93.03712098532381,2
XL,279.93972935691943,2
XYL,256.28640990368376,2
YUM,210.49421388296125,2
ZBH,174.3933629681306,2
ZION,103.72748587061916,2
ZTS,362.0472144413915,2
MMM,135.01391046088017,3
AOS,88.44168885953606,3
ABT,260.2987275517676,3
ABBV,298.37996885464474,3
ACN,219.17042336693513,3
ATVI,359.3805455733726,3
AYI,375.14299226305064,3
ADBE,101.2138636408508,3
AAP,183.0201322197209,3
AMD,93.22983966468138,3
AES,197.6824241046796,3
AET,315.08645491952296,3
AMG,240.24652141594342,3
AFL,367.61229631363693,3
A,107.07404665263428,3
APD,195.26877597266582,3
AKAM,172.75285173019978,3
ALK,150.50583843949346,3
ALB,64.82437277068574,3
ARE,365.9067316593366,3
ALXN,97.66509775754253,3
ALGN,118.75208088713735,3
ALLE,180.53855766373448,3
AGN,279.6415264076347,3
ADS,100.26103968644085,3
LNT,359.541726624034,3
ALL,114.56629429761504,3
GOOGL,80.79518960706145,3
GOOG,232.58006584252587,3
MO,185.50397994017746,3
AMZN,233.97227754568686,3
AEE,253.36190707283293,3
AAL,97.9269750591931,3
AEP,258.7499688415863,3
AXP,286.56842306512846,3
AIG,278.6208783117496,3
AMT,339.27245916046337,3
AWK,343.25515457608316,3
AMP,170.65252963428154,3
ABC,287.0354268022247,3
AME,281.110200652709,3
AMGN,286.19766661251435,3
APH,345.81088370276507,3
APC,171.40836751572473,3
ADI,125.99210286275374,3
ANDV,115.89909853824358,3
ANSS,280.7617421084248,3
ANTM,195.24155748785745,3
AON,90.47399971047369,3
APA,161.8131171771229,3
AIV,142.17666919749712,3
AAPL,263.50852619606985,3
AMAT,203.89660989563004,3
APTV,178.24084093554885,3
ADM,148.09694532138886,3
ARNC,216.2524862092381,3
AJG,136.35896693733633,3
AIZ,272.20508262974437,3
T,324.27366281105145,3
ADSK,197.32352540125848,3
ADP,201.25825775567392,3
AZO,230.4424866233873,3
AVB,311.82245668244065,3
AVY,245.94830800703372,3
BHGE,106.20084237583868,3
BLL,305.27099911118404,3
BAC,210.63510142738514,3
BAX,82.69935000710092,3
BBT,282.2398847668571,3
BDX,185.37824972325615,3
BRK.B,235.18908525757473,3
BBY,360.8813282435104,3
BIIB,189.84375102968454,3
BLK,191.76612252950846,3
HRB,325.6080773610101,3
BA,97.3907671330262,3
BKNG,278.9174626672779,3
BWA,178.91236763726465,3
BXP,359.29842710329706,3
BSX,266.1754808498957,3
BHF,274.2660536520174,3
BMY,373.85055754822787,3
AVGO,305.8263033255065,3
BF.B,143.41940728846635,3
CHRW,250.85448398767244,3
CA,80.6509540032144,3
COG,178.3423886771812,3
CDNS,280.9213070051425,3
CPB,106.28839757952639,3
COF,260.8693676753006,3
CAH,335.8801201325312,3
KMX,266.8064293225616,3
CCL,279.4923656117741,3
CAT,212.201744447873,3
CBOE,178.96558413976163,3
CBRE,199.89789129468375,3
CBS,224.24328440102312,3
CELG,295.88617241569295,3
CNC,146.57728573451195,3
CNP,346.78840944974803,3
CTL,314.98812655222554,3
CERN,80.4516299327727,3
CF,246.7580446604024,3
SCHW,173.774461444182,3
CHTR,267.09898137580626,3
CVX,244.38366535845938,3
CMG,244.22230885795906,3
CB,71.32397194255255,3
CHD,273.92376332138275,3
CI,83.11919042231236,3
XEC,363.380387572154,3
CINF,123.05493191218784,3
CTAS,354.1780586898459,3
CSCO,238.33613954505785,3
C,105.13711382023901,3
CFG,357.71133945203445,3
CTXS,271.1468415846172,3
CME,277.0337060638708,3
CMS,166.65240321749627,3
KO,332.8646443147909,3
CTSH,260.4255321090895,3
CL,241.088978843583,3
CMCSA,129.08988047683937,3
CMA,168.51132477390186,3
CAG,285.9514805560079,3
CXO,200.6562162121005,3
COP,333.0721732536154,3
ED,186.42699808208204,3
STZ,292.533426229498,3
GLW,327.69367190925584,3
COST,124.47152744027515,3
COTY,303.2381196204276,3
CCI,345.60380558638,3
CSRA,373.03050573341574,3
CSX,259.3279576695573,3
CMI,165.6657155377075,3
CVS,76.93924508399819,3
DHI,335.21175147275926,3
DHR,260.6414520038913,3
DRI,181.10885908530602,3
DVA,204.94327832800423,3
DE,322.6940417799774,3
DAL,124.01450380818432,3
XRAY,154.78539446225108,3
DVN,220.40344323165272,3
DLR,149.2739629194692,3
DFS,193.87307950786231,3
DISCA,214.36263731798047,3
DISCK,177.46807960105036,3
DISH,206.05730690113575,3
DG,284.0110969771101,3
DLTR,237.97359858069666,3
D,347.4606201740422,3
DOV,215.57295039592492,3
DWDP,111.41665344372377,3
DPS,82.26339328930686,3
DTE,305.47331879196656,3
DUK,112.63436946063545,3
DRE,306.9080380075842,3
DXC,112.8063629959353,3
ETFC,285.8160504381853,3
EMN,291.00912593451153,3
ETN,154.88796072196268,3
EBAY,366.39284247808035,3
ECL,232.29291224108934,3
EIX,86.60356250371626,3
EW,366.4511823987082,3
EA,210.324362279061,3
EMR,159.51796503630075,3
ETR,228.27668046023396,3
EVHC,153.18246038227696,3
EOG,196.92026776827828,3
EQT,200.31469669723876,3
EFX,97.16419725566826,3
EQIX,369.0550226952779,3
EQR,133.92766849616524,3
ESS,326.6855815275171,3
EL,218.31801832094766,3
RE,271.1275147086608,3
ES,201.208662411729,3
EXC,293.8764878639612,3
EXPE,85.38008669295102,3
EXPD,88.58358685128144,3
ESRX,169.13126146719944,3
EXR,288.6903415246905,3
XOM,69.40120792474848,3
FFIV,173.80230873734425,3
FB,105.8774416472784,3
FAST,261.86292401478096,3
FRT,197.8905418299507,3
FDX,82.51937922139426,3
FIS,379.15448384090917,3
FITB,110.87252237666351,3
FE,133.00391092580426,3
FISV,78.07639677248476,3
FLIR,341.17664275730505,3
FLS,239.33907975483694,3
FLR,188.46974113278543,3
FMC,290.92611391520984,3
FL,171.00772181306894,3
F,285.8666266519056,3
FTV,206.7333959248146,3
FBHS,219.69297826807662,3
BEN,106.40289349369675,3
FCX,253.97078627770406,3
GPS,199.18169859576355,3
GRMN,267.0463238376448,3
IT,259.718065014696,3
GD,128.1103338062451,3
GE,161.33459526987423,3
GGP,324.00340869940896,3
GIS,122.17067092510156,3
GM,338.4626181635631,3
GPC,320.7002827876444,3
GILD,140.8081305296531,3
GPN,226.98859110302624,3
GS,279.6438789073731,3
GT,191.41597454984222,3
GWW,287.9775217986737,3
HAL,150.66667000811856,3
HBI,303.10897485739207,3
HOG,125.41721424164135,3
HRS,205.23296442882773,3
HIG,253.51321603383371,3
HAS,181.7455603811975,3
HCA,58.585938713518985,3
HCP,133.11047701887668,3
HP,252.40127679216928,3
HSIC,96.4943222604731,3
HES,225.4948136082221,3
HPE,201.35125865214408,3
HLT,239.72321973134072,3
HOLX,130.86414530447487,3
HD,119.36593185591828,3
HON,336.5593405617453,3
HRL,316.60785098902363,3
HST,117.90617520541922,3
HPQ,174.19802553319042,3
HUM,111.62506939083296,3
HBAN,177.99448056986458,3
HII,134.13360079413337,3
IDXX,284.9715661832207,3
INFO,228.95536163062587,3
ITW,270.43128513589403,3
ILMN,170.37116595278812,3
INCY,369.7683683365939,3
IR,200.58681577401694,3
INTC,155.18220649514183,3
ICE,154.20051134494807,3
IBM,142.50211140040287,3
IP,265.7064586945803,3
IPG,257.66941584215385,3
IFF,325.15695446297786,3
INTU,207.976379108048,3
ISRG,72.76490077593161,3
IVZ,107.0208191281871,3
IPGP,204.7189432361079,3
IQV,141.88532292415334,3
IRM,265.3925614325378,3
JBHT,135.47284460397387,3
JEC,364.00985613985256,3
SJM,268.89848411912135,3
JNJ,97.10798853989105,3
JCI,283.4413827175517,3
JPM,166.80243632387277,3
JNPR,338.794694062278,3
KSU,232.65231912592088,3
K,117.17517441959524,3
KEY,178.35355224973966,3
KMB,304.40279245676476,3
KIM,81.08627509210757,3
KMI,293.03413278962284,3
KLAC,102.86049797553828,3
KSS,197.49023030657222,3
KHC,65.26323013348396,3
KR,285.8211404449595,3
LB,129.42134394843242,3
LLL,124.20271636354184,3
LH,152.89444861292932,3
LRCX,137.9043036350364,3
LEG,101.50445865394411,3
LEN,381.44671630162134,3
LUK,159.66700198454504,3
LLY,247.67830504140483,3
LNC,308.8300483576609,3
LKQ,180.37294525642417,3
LMT,105.14273598797692,3
L,181.28062728951917,3
LOW,318.90629940016015,3
LYB,141.8803119246911,3
MTB,348.72292320415266,3
MAC,308.60777808287247,3
M,230.1007928834302,3
MRO,179.42640426532006,3
MPC,103.68477044708217,3
MAR,374.28639569447705,3
MMC,182.06298647383434,3
MLM,368.45885441210794,3
MAS,125.27527922972246,3
MA,335.24042130821425,3
MAT,291.0996893073423,3
MKC,182.52901511150523,3
MCD,166.21798523891016,3
MCK,278.4759664795265,3
MDT,73.18157681634051,3
MRK,345.2167322062824,3
MET,246.71742652672418,3
MTD,269.72110594697983,3
MGM,170.49454859175765,3
KORS,366.5066124046005,3
MCHP,184.3118194237875,3
MU,287.967157510161,3
MSFT,212.74963612237374,3
MAA,123.22465052913847,3
MHK,85.65580707120839,3
TAP,102.80684383090835,3
MDLZ,227.21111630146385,3
MON,129.07109504867128,3
MNST,270.56809624244,3
MCO,80.98167110867517,3
MS,107.93571099599922,3
MSI,136.611465140594,3
MYL,204.88206059086556,3
NDAQ,129.59049996974426,3
NOV,195.73076731229025,3
NAVI,228.94563346697765,3
NKTR,186.50039928793527,3
NTAP,235.3530326725122,3
NFLX,312.9151065360323,3
NWL,156.84903716940778,3
NFX,171.87470034093622,3
NEM,264.8957100796088,3
NWSA,105.31198541000384,3
NWS,76.77018827928887,3
NEE,115.88969704140986,3
NLSN,306.16942798169407,3
NKE,99.23654553930724,3
NI,187.23611241192845,3
NBL,230.7060410383647,3
JWN,343.9896475789338,3
NSC,215.44032067962672,3
NTRS,302.5387406243254,3
NOC,310.9077965257562,3
NCLH,90.1839002526784,3
NRG,85.73431106769031,3
NUE,69.82865131157055,3
NVDA,240.88347287399108,3
ORLY,350.24498699674757,3
OXY,208.53172767150275,3
OMC,84.19967814538809,3
OKE,246.7061414559231,3
ORCL,270.2679179557343,3
PCAR,351.6529572101709,3
PKG,315.5145832542879,3
PH,227.02118381650058,3
PAYX,286.79271072797485,3
PYPL,239.71566198687646,3
PNR,294.1686736818026,3
PBCT,158.37813341514928,3
PEP,262.7224453357508,3
PKI,178.2583650338063,3
PRGO,305.6310683014991,3
PFE,307.6456055769123,3
PCG,296.9564229911093,3
PM,244.82807183782288,3
PSX,155.73987374635018,3
PNW,118.39523965554011,3
PXD,289.0318254238376,3
PNC,247.51278739456973,3
RL,377.4221385703605,3
PPG,95.25948569007132,3
PPL,178.92885486502115,3
PX,297.944667797807,3
PFG,186.19515910586875,3
PG,178.79313981279083,3
PGR,265.3809027309901,3
PLD,233.03143216421606,3
PRU,226.01180336375026,3
PEG,87.68882087162976,3
PSA,341.3574995921482,3
PHM,153.56613354857765,3
PVH,111.85359596333863,3
QRVO,321.85454895433276,3
QCOM,162.03053500366462,3
PWR,60.238867962509495,3
DGX,87.71685245353356,3
RRC,140.1440747619265,3
RJF,82.73215841436111,3
RTN,100.21746200102794,3
O,82.07739807825311,3
RHT,363.1915071755195,3
REG,197.8677241521258,3
REGN,282.13356693664656,3
RF,271.63013346962066,3
RSG,190.96255332401228,3
RMD,197.57896942869905,3
RHI,99.22128088498945,3
ROK,144.79186236563714,3
COL,201.63257355516026,3
ROP,261.3541315735805,3
ROST,231.94701848614915,3
RCL,110.46302412389342,3
SPGI,206.92161502258398,3
CRM,280.2394727718903,3
SBAC,165.562741857832,3
SCG,186.7415367051202,3
SLB,275.2171431241321,3
STX,323.5502050794461,3
SEE,303.87487264701576,3
SRE,137.0413331677815,3
SHW,246.1688934373264,3
SPG,200.7018099369844,3
SWKS,321.3911662574005,3
SLG,121.78710507692105,3
SNA,280.8471794111825,3
SO,192.29123775940516,3
LUV,146.00706138666425,3
SWK,261.77927391768696,3
SBUX,331.4671413155957,3
STT,193.2373212601447,3
SRCL,344.5548707151451,3
SYK,230.0360096606651,3
STI,195.09419797769456,3
SIVB,379.91944052139615,3
SYMC,235.87512381800377,3
SYF,284.82063871511167,3
SNPS,177.91932993432675,3
SYY,337.0850658571085,3
TROW,356.266922201405,3
TTWO,76.73443389542085,3
TPR,324.24817220851503,3
TGT,341.41881649938176,3
TEL,347.5490457058906,3
FTI,107.5525891877093,3
TXN,183.06033522159228,3
TXT,147.78545182239398,3
BK,379.9398145793641,3
CLX,242.48898509165164,3
COO,261.18111427200813,3
HSY,350.10922283699847,3
MOS,89.60214486465453,3
TRV,347.09245333127024,3
DIS,268.68360087391375,3
TMO,370.80620217014905,3
TIF,286.95643298756585,3
TWX,230.78777596068852,3
TJX,129.4233622682725,3
TMK,360.01685594349806,3
TSS,168.3172328472518,3
TSCO,274.0947007401454,3
TDG,293.1149081295172,3
TRIP,264.902209719221,3
FOXA,277.7904047875275,3
FOX,188.00907093461547,3
TSN,236.16779883827715,3
USB,339.0002902925354,3
UDR,92.00835067192209,3
ULTA,179.53073315220183,3
UAA,243.73661712284408,3
UA,278.01215498467883,3
UNP,167.09602371022862,3
UAL,250.03394814851706,3
UNH,199.08636703622284,3
UPS,68.77911659813564,3
URI,360.8812210562186,3
UTX,224.33509596128744,3
UHS,77.16743864640435,3
UNM,164.52960247830896,3
VFC,298.87605969322357,3
VLO,361.62912319391745,3
VAR,286.54308173193164,3
VTR,302.1601336839083,3
VRSN,230.35690398960602,3
VRSK,148.028672940213,3
VZ,338.0359459195917,3
VRTX,277.5438471341198,3
VIAB,238.73241973975314,3
V,180.78379226513107,3
VNO,283.89281083909725,3
VMC,181.22598621102404,3
WMT,186.2604078399391,3
WBA,320.5337997087562,3
WM,267.4474655117216,3
WAT,312.52470054422054,3
WEC,191.7384499888385,3
WFC,183.1411574726248,3
WELL,211.74211726661514,3
WDC,123.27098599538269,3
WU,202.71592440204134,3
WRK,323.0501585642563,3
WY,366.7670984049484,3
WHR,89.00450837806267,3
WMB,280.4272442329132,3
WLTW,355.2397366124561,3
WYN,170.5451131539951,3
WYNN,287.69284384523144,3
XEL,174.97747729486537,3
XRX,299.25253418998034,3
XLNX,77.90555297528022,3
XL,295.80895264801563,3
XYL,268.392016752265,3
YUM,220.0608641131238,3
ZBH,159.81100256544119,3
ZION,100.87195817246626,3
ZTS,369.518002239362,3
MMM,137.32581515044964,4
AOS,79.1612501135864,4
ABT,255.54915699894605,4
ABBV,312.4561429921795,4
ACN,221.43161438835727,4
ATVI,369.4690357910081,4
AYI,377.0666523133456,4
ADBE,102.93394036921478,4
AAP,167.527210089139,4
AMD,94.3531674459595,4
AES,204.7436390191044,4
AET,326.1855935419048,4
AMG,238.7329756054524,4
AFL,367.7786700643393,4
A,121.49562597934758,4
APD,202.66650608994905,4
AKAM,182.67659174810876,4
ALK,140.09389199092027,4
ALB,77.43370242945811,4
ARE,352.85675327032703,4
ALXN,86.58353654636976,4
ALGN,111.55578930053164,4
ALLE,186.64869889284512,4
AGN,269.015966925528,4
ADS,106.78947577316609,4
LNT,370.4443890863036,4
ALL,110.79523182293394,4
GOOGL,96.69231396558148,4
GOOG,244.1672106597367,4
MO,176.84466363169446,4
AMZN,241.194174359281,4
AEE,267.83099815444814,4
AAL,112.44320048071496,4
AEP,259.66826349151427,4
AXP,284.1424465235223,4
AIG,291.6847771783984,4
AMT,346.1547204473922,4
AWK,342.6641037799042,4
AMP,179.99289080751348,4
ABC,294.77779120190485,4
AME,286.5146985399907,4
AMGN,301.21967680500853,4
APH,350.26419202040427,4
APC,180.77713651968108,4
ADI,139.02522161888245,4
ANDV,106.28423498673958,4
ANSS,280.876937260638,4
ANTM,207.94964428189272,4
AON,103.82406828027389,4
APA,148.1722384217615,4
AIV,145.05889511154803,4
AAPL,266.0691267594637,4
AMAT,212.50443987146716,4
APTV,164.49406593780105,4
ADM,152.9694743544456,4
ARNC,202.04154669691536,4
AJG,140.0016997175047,4
AIZ,268.6368394777928,4
T,325.3757794033505,4
ADSK,199.8065103599586,4
ADP,208.6482596344801,4
AZO,233.15959583665745,4
AVB,300.6709582579667,4
AVY,237.52440048437336,4
BHGE,90.61967301310167,4
BLL,309.61084144671725,4
BAC,196.71327241082298,4
BAX,86.81030569964743,4
BBT,295.0422778930476,4
BDX,181.27968669885385,4
BRK.B,228.64135433253685,4
BBY,357.7177414031649,4
BIIB,179.7951905310288,4
BLK,182.65270698354266,4
HRB,324.47153550662534,4
BA,106.7827639048219,4
BKNG,276.62537403909147,4
BWA,167.54247538087571,4
BXP,359.52861462309545,4
BSX,266.56291808864074,4
BHF,258.37246308996276,4
BMY,363.2221883827571,4
AVGO,315.6801687505435,4
BF.B,149.28554045373852,4
CHRW,236.11467358666354,4
CA,93.31543415010883,4
COG,185.1241554734857,4
CDNS,283.42993957063425,4
CPB,109.45491967582583,4
COF,257.2114648479742,4
CAH,330.5642769203898,4
KMX,261.72674837709576,4
CCL,266.9114491839023,4
CAT,207.37589893517998,4
CBOE,190.04742824633598,4
CBRE,191.29685304079976,4
CBS,211.38260443248635,4
CELG,285.3538247746943,4
CNC,146.52927644624967,4
CNP,350.14254668542094,4
CTL,301.2107476723508,4
CERN,82.15992047828233,4
CF,260.12805167900626,4
SCHW,170.95088017035175,4
CHTR,278.51513060295395,4
CVX,231.10381061192206,4
CMG,258.08315575855113,4
CB,65.88989108274694,4
CHD,261.5235021895853,4
CI,89.30961310260635,4
XEC,353.5639458350786,4
CINF,135.248876452739,4
CTAS,369.11031301177644,4
CSCO,224.9626943697904,4
C,106.03376051669068,4
CFG,368.1372364712556,4
CTXS,265.57596976951453,4
CME,283.9403164665409,4
CMS,160.0792347839376,4
KO,346.23137162178045,4
CTSH,251.23850710399356,4
CL,251.80571965474223,4
CMCSA,118.55511673880449,4
CMA,179.20061078330167,4
CAG,277.4714172754715,4
CXO,194.3150319915598,4
COP,345.10695106738643,4
ED,197.37667596429878,4
STZ,307.4807692190098,4
GLW,334.39130149631825,4
COST,127.34935343054906,4
COTY,309.81131008138686,4
CCI,337.1625733127128,4
CSRA,373.0266086128795,4
CSX,255.98925811487646,4
CMI,158.90320870699125,4
CVS,85.18362343965484,4
DHI,337.9386809281905,4
DHR,247.4831198316172,4
DRI,186.612072547361,4
DVA,206.78826078316266,4
DE,312.59931103806366,4
DAL,115.47809679511133,4
XRAY,140.32199977327937,4
DVN,226.34613385210116,4
DLR,152.28288596225707,4
DFS,185.81232312618977,4
DISCA,206.12780378792382,4
DISCK,191.54055455190584,4
DISH,215.0829780952436,4
DG,296.3177104640405,4
DLTR,228.70675954069404,4
D,343.6303447429038,4
DOV,226.23164836027883,4
DWDP,104.45721644551183,4
DPS,94.47278316847866,4
DTE,299.4579280237362,4
DUK,122.07537300509549,4
DRE,305.42596122617385,4
DXC,125.84460938953026,4
ETFC,291.6099998232367,4
EMN,300.4101551648631,4
ETN,157.77254342861994,4
EBAY,357.4807233904909,4
ECL,243.2133783310009,4
EIX,77.16779402590905,4
EW,372.39335916924733,4
EA,195.81411204985895,4
EMR,169.87629380904949,4
ETR,223.03637859859614,4
EVHC,166.79512111756966,4
EOG,207.55827676635857,4
EQT,197.1368226155549,4
EFX,88.7949210370197,4
EQIX,371.52441427398094,4
EQR,140.6477999717226,4
ESS,341.38397826708916,4
EL,204.45008752773242,4
RE,276.89471493874356,4
ES,203.04328545646757,4
EXC,278.5912003513705,4
EXPE,77.55030227636874,4
EXPD,90.64453004310352,4
ESRX,171.27278911791169,4
EXR,279.29665229578063,4
XOM,69.86335907346096,4
FFIV,163.18029095832412,4
FB,93.4967124252646,4
FAST,252.49948356271852,4
FRT,212.08346870855232,4
FDX,71.77997610289503,4
FIS,372.9470410403866,4
FITB,99.52400729163232,4
FE,130.48672386266398,4
FISV,93.59012927910359,4
FLIR,345.73551655269955,4
FLS,239.94801156671463,4
FLR,196.7979192101767,4
FMC,303.56962319565787,4
FL,168.50957596565075,4
F,291.48448382153225,4
FTV,209.49977685281203,4
FBHS,232.17988008914463,4
BEN,120.68833979362698,4
FCX,256.9099627320782,4
GPS,183.47053337056155,4
GRMN,258.2194868511148,4
IT,272.7308209295183,4
GD,121.56018853210846,4
GE,169.46609092979668,4
GGP,316.3705393083911,4
GIS,132.61430479547664,4
GM,328.791503275023,4
GPC,325.8137032334924,4
GILD,131.61218498966886,4
GPN,214.0303871670632,4
GS,280.7375361735861,4
GT,187.67832626139904,4
GWW,295.3999042388755,4
HAL,154.852674589464,4
HBI,291.4106604053283,4
HOG,138.678346743178,4
HRS,215.80052895568633,4
HIG,265.7367907436906,4
HAS,191.7720455558148,4
HCA,45.437073167994726,4
HCP,148.15255675837602,4
HP,242.5268167063104,4
HSIC,99.31431612784664,4
HES,216.89894793286683,4
HPE,203.97280607297608,4
HLT,223.99767608796859,4
HOLX,122.37638707948958,4
HD,106.39289690385658,4
HON,336.4014971541287,4
HRL,312.54069689867123,4
HST,117.17153077378227,4
HPQ,169.8586384349722,4
HUM,122.85233429421916,4
HBAN,169.7684078164804,4
HII,118.71569139721797,4
IDXX,298.5621658689486,4
INFO,219.72943838919082,4
ITW,261.6278253173844,4
ILMN,167.8966951776354,4
INCY,357.87872387388614,4
IR,198.96724654327858,4
INTC,150.34181800553577,4
ICE,143.66041587243006,4
IBM,128.72934732877658,4
IP,273.2753052457423,4
IPG,245.24033917981598,4
IFF,332.12874060067657,4
INTU,192.09183474596676,4
ISRG,63.366283693490736,4
IVZ,109.57310466998672,4
IPGP,202.68704568738934,4
IQV,134.30228670743614,4
IRM,255.75855316435056,4
JBHT,141.6633329959756,4
JEC,376.3756088228343,4
SJM,273.81742705817095,4
JNJ,112.95521431507224,4
JCI,283.24237414363563,4
JPM,182.1222956350967,4
JNPR,331.2890600511717,4
KSU,225.1561369077229,4
K,111.82524992705045,4
KEY,174.2807042701647,4
KMB,291.6414247486059,4
KIM,79.8467200633368,4
KMI,308.1205350610698,4
KLAC,99.56982039424047,4
KSS,199.65137567483225,4
KHC,69.46001211991614,4
KR,277.5245873385426,4
LB,133.24970358683515,4
LLL,118.38773837369244,4
LH,138.59080168860206,4
LRCX,140.0757764081843,4
LEG,113.51755817699426,4
LEN,374.25204546292457,4
LUK,153.6160051092919,4
LLY,247.94880743211135,4
LNC,309.2493064676992,4
LKQ,191.54268391596284,4
LMT,105.3196566005879,4
L,171.7179415332263,4
LOW,314.8760709807129,4
LYB,135.44479131974688,4
MTB,355.2598014772497,4
MAC,319.94960017271774,4
M,214.95583064451333,4
MRO,185.02178266863183,4
MPC,89.32042260474894,4
MAR,370.5005361557562,4
MMC,191.80658040236617,4
MLM,384.30950633258965,4
MAS,111.80132996682109,4
MA,321.2449937623262,4
MAT,276.315960095807,4
MKC,171.39785480454836,4
MCD,177.5466419455903,4
MCK,276.3231221245076,4
MDT,57.30104612927616,4
MRK,356.8619177778532,4
MET,251.09687150690604,4
MTD,259.7472912415313,4
MGM,174.12907474196575,4
KORS,377.20995949821054,4
MCHP,185.28432991265467,4
MU,282.4851030285767,4
MSFT,220.40988913283425,4
MAA,134.2781531292891,4
MHK,77.95254295550183,4
TAP,115.77792944165378,4
MDLZ,239.90654334398238,4
MON,113.36853325396211,4
MNST,276.6799076923266,4
MCO,82.30066739337154,4
MS,121.09128170677928,4
MSI,143.49810267387738,4
MYL,211.64434360007073,4
NDAQ,119.0319206757327,4
NOV,204.48907154218634,4
NAVI,235.5327093454173,4
NKTR,187.1428615428277,4
NTAP,248.3917268487699,4
NFLX,317.5796812407096,4
NWL,157.43688866174807,4
NFX,162.1901488613147,4
NEM,265.5921665308657,4
NWSA,96.21737547202503,4
NWS,88.40950916971356,4
NEE,116.8735708882032,4
NLSN,307.13056426706197,4
NKE,100.80351604790903,4
NI,185.20939241026002,4
NBL,235.48331463869735,4
JWN,358.90491665920206,4
NSC,221.73812897196026,4
NTRS,302.17401395452345,4
NOC,298.458841807504,4
NCLH,98.4284156566631,4
NRG,81.74923522428715,4
NUE,75.02886531734455,4
NVDA,238.06247632274378,4
ORLY,335.93930895993753,4
OXY,202.0394165419386,4
OMC,84.1732352412487,4
OKE,243.4048984955448,4
ORCL,255.46443016095182,4
PCAR,346.52392055015287,4
PKG,328.3636795292444,4
PH,214.66544975011522,4
PAYX,276.5477051663062,4
PYPL,236.63378216391712,4
PNR,281.1301274752611,4
PBCT,166.0645513097442,4
PEP,276.42061964266753,4
PKI,190.9218057184802,4
PRGO,314.9167441770622,4
PFE,306.9624889371519,4
PCG,312.0067313466998,4
PM,257.34573630129665,4
PSX,145.8661202022508,4
PNW,121.28406694418757,4
PXD,283.62070711116587,4
PNC,262.1867201826193,4
RL,382.6435742548275,4
PPG,96.02647799298151,4
PPL,184.89084030961422,4
PX,289.8573751692161,4
PFG,178.41493311297393,4
PG,187.76847439715704,4
PGR,259.88511787983424,4
PLD,238.7031324003425,4
PRU,232.80005274987522,4
PEG,90.60211981483377,4
PSA,337.7425071109784,4
PHM,165.62526591381538,4
PVH,97.29373413432756,4
QRVO,321.93357871344546,4
QCOM,156.40252298403885,4
PWR,62.230025113577554,4
DGX,84.80411693783424,4
RRC,149.02016942149865,4
RJF,71.89774399010304,4
RTN,109.49975922513482,4
O,68.7006989902317,4
RHT,348.32818473115253,4
REG,193.0622562199519,4
REGN,296.54160544118855,4
RF,274.3374474136949,4
RSG,186.1086449537754,4
RMD,184.33928801163077,4
RHI,88.23937370363775,4
ROK,144.84768018641793,4
COL,198.0867263307261,4
ROP,255.72428814155913,4
ROST,228.22197620071057,4
RCL,99.60095907637806,4
SPGI,215.55810903810882,4
CRM,280.8940107693584,4
SBAC,159.4116384264479,4
SCG,202.20423930238834,4
SLB,276.0351693572066,4
STX,332.5914997405272,4
SEE,316.0277661107014,4
SRE,132.0720306140004,4
SHW,250.4036325809533,4
SPG,191.59358657426822,4
SWKS,323.76866588402044,4
SLG,130.03381565143434,4
SNA,280.7742860042777,4
SO,207.193366418819,4
LUV,157.99690779077335,4
SWK,260.3597868991968,4
SBUX,332.54191003983453,4
STT,189.97912002641414,4
SRCL,358.40821712592225,4
SYK,237.95921779687433,4
STI,203.37569991863347,4
SIVB,365.1641807779626,4
SYMC,249.1750401102218,4
SYF,278.2259966659084,4
SNPS,164.4429707080855,4
SYY,347.8966946951928,4
TROW,371.3202621484571,4
TTWO,63.59542563172762,4
TPR,323.24338766830965,4
TGT,332.08027418507453,4
TEL,347.882547352495,4
FTI,97.66692680224807,4
TXN,177.72707695361896,4
TXT,150.73815272241632,4
BK,394.0173640913723,4
CLX,251.7807358974198,4
COO,264.59510604746134,4
HSY,356.9799118500234,4
MOS,95.80769875585028,4
TRV,359.5174280635088,4
DIS,264.58365420614444,4
TMO,385.4374455007289,4
TIF,285.87051794849066,4
TWX,218.50605486113284,4
TJX,126.57415538073518,4
TMK,344.3827673108767,4
TSS,174.3087629433384,4
TSCO,271.3685844547963,4
TDG,293.7370928976226,4
TRIP,279.7680053777478,4
FOXA,280.53872560303637,4
FOX,179.86562182236182,4
TSN,233.58097600477643,4
USB,345.99406777430147,4
UDR,97.97019754366755,4
ULTA,170.78914813443347,4
UAA,240.06267496348022,4
UA,284.3002593540247,4
UNP,153.62280365955945,4
UAL,261.2255680000085,4
UNH,190.0569051621348,4
UPS,56.452514944485586,4
URI,374.0157707922236,4
UTX,218.52219059960777,4
UHS,65.61374882922881,4
UNM,162.0669885001957,4
VFC,285.56090485650157,4
VLO,357.2957690000156,4
VAR,297.3885982563107,4
VTR,288.2070908159961,4
VRSN,235.25801113751444,4
VRSK,153.83535729485615,4
VZ,345.77912406957154,4
VRTX,261.5960467663939,4
VIAB,243.550975863584,4
V,184.6437006119206,4
VNO,279.6597793901391,4
VMC,176.16117058172773,4
WMT,198.03633888815875,4
